# http://127.0.0.1:1234/ --workers 4 --loaded-duration-minutes 4 --output-dir demo4 --start-interval 4000
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
35,0,9,PLAYER_SESSION_CREATE,1532454152886,0,
35,0,9,REQ_HOME_START,1532454152886,1,
35,0,9,REQ_HOME_END,1532454152927,1,
35,0,9,REQ_GET_START,1532454152928,2,
35,0,9,REQ_GET_END,1532454152936,2,
35,0,9,REQ_GET_START,1532454152936,3,
35,0,9,REQ_GET_END,1532454152946,3,
35,0,9,REQ_GET_START,1532454152946,4,
35,0,9,REQ_GET_END,1532454152953,4,
35,0,9,REQ_GET_START,1532454152953,5,
35,0,9,REQ_GET_END,1532454152961,5,
35,0,9,REQ_GET_START,1532454152961,6,
35,0,9,REQ_GET_END,1532454152970,6,
35,0,9,REQ_GET_START,1532454152970,7,
35,0,9,REQ_GET_END,1532454152979,7,
35,0,9,REQ_GET_START,1532454152979,8,
35,0,9,REQ_GET_END,1532454152986,8,
35,0,9,REQ_GET_START,1532454152986,9,
35,0,9,REQ_GET_END,1532454152993,9,
35,0,9,REQ_GET_START,1532454152993,10,
35,0,9,REQ_GET_END,1532454152999,10,
35,0,9,REQ_GET_START,1532454152999,11,
35,0,9,REQ_GET_END,1532454153008,11,
35,0,9,REQ_GET_START,1532454153008,12,
35,0,9,REQ_GET_END,1532454153014,12,
35,0,9,REQ_GET_START,1532454153014,13,
35,0,9,REQ_GET_END,1532454153020,13,
35,0,9,REQ_GET_START,1532454153021,14,
35,0,9,REQ_GET_END,1532454153026,14,
35,0,9,REQ_GET_START,1532454153026,15,
35,0,9,REQ_GET_END,1532454153030,15,
35,0,9,REQ_GET_START,1532454153030,16,
35,0,9,REQ_GET_END,1532454153039,16,
35,0,9,WS_OPEN_START,1532454153039,17,
35,0,9,WS_OPEN_END,1532454153042,17,
35,0,9,WS_RECV_INIT_START,1532454153042,18,
35,0,9,WS_RECV_INIT_END,1532454153054,18,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454153054,19,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454153125,19,
35,0,9,WS_SEND_START,1532454153125,19,
35,0,9,WS_SEND_END,1532454153125,19,
35,0,9,WS_RECV_START,1532454153125,20,
35,0,9,WS_RECV_END,1532454154163,20,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454154163,21,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454156349,21,
35,0,9,WS_SEND_START,1532454156349,21,
35,0,9,WS_SEND_END,1532454156349,21,
35,0,9,WS_RECV_START,1532454156349,22,
35,0,9,WS_RECV_END,1532454157214,22,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454157214,23,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454158827,23,
35,0,9,WS_SEND_START,1532454158827,23,
35,0,9,WS_SEND_END,1532454158827,23,
35,0,9,WS_RECV_START,1532454158827,24,
35,0,9,WS_RECV_END,1532454160080,24,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454160080,25,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454161259,25,
35,0,9,WS_SEND_START,1532454161259,25,
35,0,9,WS_SEND_END,1532454161259,25,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454161259,26,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454161890,26,
35,0,9,WS_SEND_START,1532454161891,26,
35,0,9,WS_SEND_END,1532454161891,26,
35,0,9,WS_RECV_START,1532454161891,27,
35,0,9,WS_RECV_END,1532454164324,27,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454164324,28,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454164430,28,
35,0,9,WS_SEND_START,1532454164430,28,
35,0,9,WS_SEND_END,1532454164430,28,
35,0,9,WS_RECV_START,1532454164430,29,
35,0,9,WS_RECV_END,1532454167227,29,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454167227,30,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454167625,30,
35,0,9,WS_SEND_START,1532454167625,30,
35,0,9,WS_SEND_END,1532454167625,30,
35,0,9,WS_RECV_START,1532454167625,31,
35,0,9,WS_RECV_END,1532454170064,31,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454170064,32,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454170562,32,
35,0,9,WS_SEND_START,1532454170562,32,
35,0,9,WS_SEND_END,1532454170562,32,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454170562,33,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454170822,33,
35,0,9,WS_SEND_START,1532454170822,33,
35,0,9,WS_SEND_END,1532454170822,33,
35,0,9,WS_RECV_START,1532454170822,34,
35,0,9,WS_RECV_END,1532454172734,34,
35,0,9,WS_RECV_START,1532454172734,35,
35,0,9,WS_RECV_END,1532454175613,35,
35,0,9,WS_RECV_START,1532454175613,36,
35,0,9,WS_RECV_END,1532454177663,36,
35,0,9,PLAYBACK_SLEEPBEFORE_START,1532454177663,37,
35,0,9,PLAYBACK_SLEEPBEFORE_END,1532454179836,37,
35,0,9,WS_CLOSE_START,1532454179836,37,
35,0,9,WS_CLOSE_END,1532454179837,37,
35,0,9,PLAYBACK_DONE,1532454179837,0,
