# http://127.0.0.1:1234/ --workers 4 --loaded-duration-minutes 4 --output-dir demo4 --start-interval 4000
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
39,3,9,PLAYER_SESSION_CREATE,1532454179822,0,
39,3,9,REQ_HOME_START,1532454179822,1,
39,3,9,REQ_HOME_END,1532454179863,1,
39,3,9,REQ_GET_START,1532454179863,2,
39,3,9,REQ_GET_END,1532454179912,2,
39,3,9,REQ_GET_START,1532454179913,3,
39,3,9,REQ_GET_END,1532454179920,3,
39,3,9,REQ_GET_START,1532454179920,4,
39,3,9,REQ_GET_END,1532454179928,4,
39,3,9,REQ_GET_START,1532454179928,5,
39,3,9,REQ_GET_END,1532454179936,5,
39,3,9,REQ_GET_START,1532454179936,6,
39,3,9,REQ_GET_END,1532454179945,6,
39,3,9,REQ_GET_START,1532454179945,7,
39,3,9,REQ_GET_END,1532454179953,7,
39,3,9,REQ_GET_START,1532454179953,8,
39,3,9,REQ_GET_END,1532454179959,8,
39,3,9,REQ_GET_START,1532454179959,9,
39,3,9,REQ_GET_END,1532454179968,9,
39,3,9,REQ_GET_START,1532454179968,10,
39,3,9,REQ_GET_END,1532454179976,10,
39,3,9,REQ_GET_START,1532454179976,11,
39,3,9,REQ_GET_END,1532454179983,11,
39,3,9,REQ_GET_START,1532454179983,12,
39,3,9,REQ_GET_END,1532454179991,12,
39,3,9,REQ_GET_START,1532454179991,13,
39,3,9,REQ_GET_END,1532454179999,13,
39,3,9,REQ_GET_START,1532454179999,14,
39,3,9,REQ_GET_END,1532454180007,14,
39,3,9,REQ_GET_START,1532454180007,15,
39,3,9,REQ_GET_END,1532454180014,15,
39,3,9,REQ_GET_START,1532454180014,16,
39,3,9,REQ_GET_END,1532454180025,16,
39,3,9,WS_OPEN_START,1532454180025,17,
39,3,9,WS_OPEN_END,1532454180028,17,
39,3,9,WS_RECV_INIT_START,1532454180028,18,
39,3,9,WS_RECV_INIT_END,1532454180033,18,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454180033,19,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454180105,19,
39,3,9,WS_SEND_START,1532454180105,19,
39,3,9,WS_SEND_END,1532454180105,19,
39,3,9,WS_RECV_START,1532454180105,20,
39,3,9,WS_RECV_END,1532454180628,20,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454180628,21,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454182816,21,
39,3,9,WS_SEND_START,1532454182816,21,
39,3,9,WS_SEND_END,1532454182816,21,
39,3,9,WS_RECV_START,1532454182816,22,
39,3,9,WS_RECV_END,1532454183490,22,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454183490,23,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454185105,23,
39,3,9,WS_SEND_START,1532454185105,23,
39,3,9,WS_SEND_END,1532454185105,23,
39,3,9,WS_RECV_START,1532454185105,24,
39,3,9,WS_RECV_END,1532454185786,24,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454185786,25,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454186965,25,
39,3,9,WS_SEND_START,1532454186965,25,
39,3,9,WS_SEND_END,1532454186965,25,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454186965,26,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454187599,26,
39,3,9,WS_SEND_START,1532454187599,26,
39,3,9,WS_SEND_END,1532454187600,26,
39,3,9,WS_RECV_START,1532454187600,27,
39,3,9,WS_RECV_END,1532454188599,27,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454188599,28,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454188702,28,
39,3,9,WS_SEND_START,1532454188702,28,
39,3,9,WS_SEND_END,1532454188702,28,
39,3,9,WS_RECV_START,1532454188702,29,
39,3,9,WS_RECV_END,1532454190716,29,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454190716,30,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454191113,30,
39,3,9,WS_SEND_START,1532454191113,30,
39,3,9,WS_SEND_END,1532454191113,30,
39,3,9,WS_RECV_START,1532454191113,31,
39,3,9,WS_RECV_END,1532454192821,31,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454192821,32,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454193323,32,
39,3,9,WS_SEND_START,1532454193323,32,
39,3,9,WS_SEND_END,1532454193323,32,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454193324,33,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454193582,33,
39,3,9,WS_SEND_START,1532454193582,33,
39,3,9,WS_SEND_END,1532454193582,33,
39,3,9,WS_RECV_START,1532454193582,34,
39,3,9,WS_RECV_END,1532454194922,34,
39,3,9,WS_RECV_START,1532454194922,35,
39,3,9,WS_RECV_END,1532454197023,35,
39,3,9,WS_RECV_START,1532454197023,36,
39,3,9,WS_RECV_END,1532454198407,36,
39,3,9,PLAYBACK_SLEEPBEFORE_START,1532454198407,37,
39,3,9,PLAYBACK_SLEEPBEFORE_END,1532454200580,37,
39,3,9,WS_CLOSE_START,1532454200580,37,
39,3,9,WS_CLOSE_END,1532454200580,37,
39,3,9,PLAYBACK_DONE,1532454200581,0,
