# http://127.0.0.1:1234/ --workers 16 --loaded-duration-minutes 4 --output-dir demo16 --start-interval 1000
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
33,3,2,PLAYER_SESSION_CREATE,1532454383832,0,
33,3,2,REQ_HOME_START,1532454383832,1,
33,3,2,REQ_HOME_END,1532454387628,1,
33,3,2,REQ_GET_START,1532454387628,2,
33,3,2,REQ_GET_END,1532454387740,2,
33,3,2,REQ_GET_START,1532454387740,3,
33,3,2,REQ_GET_END,1532454387826,3,
33,3,2,REQ_GET_START,1532454387826,4,
33,3,2,REQ_GET_END,1532454387841,4,
33,3,2,REQ_GET_START,1532454387841,5,
33,3,2,REQ_GET_END,1532454387858,5,
33,3,2,REQ_GET_START,1532454387858,6,
33,3,2,REQ_GET_END,1532454387874,6,
33,3,2,REQ_GET_START,1532454387874,7,
33,3,2,REQ_GET_END,1532454387890,7,
33,3,2,REQ_GET_START,1532454387890,8,
33,3,2,REQ_GET_END,1532454387901,8,
33,3,2,REQ_GET_START,1532454387901,9,
33,3,2,REQ_GET_END,1532454387913,9,
33,3,2,REQ_GET_START,1532454387913,10,
33,3,2,REQ_GET_END,1532454387927,10,
33,3,2,REQ_GET_START,1532454387927,11,
33,3,2,REQ_GET_END,1532454387941,11,
33,3,2,REQ_GET_START,1532454387942,12,
33,3,2,REQ_GET_END,1532454387964,12,
33,3,2,REQ_GET_START,1532454387964,13,
33,3,2,REQ_GET_END,1532454389401,13,
33,3,2,REQ_GET_START,1532454389402,14,
33,3,2,REQ_GET_END,1532454389413,14,
33,3,2,REQ_GET_START,1532454389413,15,
33,3,2,REQ_GET_END,1532454389422,15,
33,3,2,REQ_GET_START,1532454389422,16,
33,3,2,REQ_GET_END,1532454389436,16,
33,3,2,WS_OPEN_START,1532454389436,17,
33,3,2,WS_OPEN_END,1532454389439,17,
33,3,2,WS_RECV_INIT_START,1532454389440,18,
33,3,2,WS_RECV_INIT_END,1532454389446,18,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454389446,19,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454389522,19,
33,3,2,WS_SEND_START,1532454389522,19,
33,3,2,WS_SEND_END,1532454389522,19,
33,3,2,WS_RECV_START,1532454389522,20,
33,3,2,WS_RECV_END,1532454390044,20,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454390044,21,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454392231,21,
33,3,2,WS_SEND_START,1532454392231,21,
33,3,2,WS_SEND_END,1532454392231,21,
33,3,2,WS_RECV_START,1532454392231,22,
33,3,2,WS_RECV_END,1532454394451,22,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454394451,23,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454396065,23,
33,3,2,WS_SEND_START,1532454396065,23,
33,3,2,WS_SEND_END,1532454396065,23,
33,3,2,WS_RECV_START,1532454396065,24,
33,3,2,WS_RECV_END,1532454399181,24,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454399181,25,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454400363,25,
33,3,2,WS_SEND_START,1532454400363,25,
33,3,2,WS_SEND_END,1532454400363,25,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454400363,26,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454400994,26,
33,3,2,WS_SEND_START,1532454400994,26,
33,3,2,WS_SEND_END,1532454400994,26,
33,3,2,WS_RECV_START,1532454400994,27,
33,3,2,WS_RECV_END,1532454404086,27,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454404086,28,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454404189,28,
33,3,2,WS_SEND_START,1532454404189,28,
33,3,2,WS_SEND_END,1532454404189,28,
33,3,2,WS_RECV_START,1532454404189,29,
33,3,2,WS_RECV_END,1532454408969,29,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454408969,30,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454409365,30,
33,3,2,WS_SEND_START,1532454409365,30,
33,3,2,WS_SEND_END,1532454409365,30,
33,3,2,WS_RECV_START,1532454409365,31,
33,3,2,WS_RECV_END,1532454413692,31,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454413692,32,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454414197,32,
33,3,2,WS_SEND_START,1532454414197,32,
33,3,2,WS_SEND_END,1532454414197,32,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454414197,33,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454414463,33,
33,3,2,WS_SEND_START,1532454414463,33,
33,3,2,WS_SEND_END,1532454414463,33,
33,3,2,WS_RECV_START,1532454414463,34,
33,3,2,WS_RECV_END,1532454418690,34,
33,3,2,WS_RECV_START,1532454418690,35,
33,3,2,WS_RECV_END,1532454423484,35,
33,3,2,WS_RECV_START,1532454423484,36,
33,3,2,WS_RECV_END,1532454428361,36,
33,3,2,PLAYBACK_SLEEPBEFORE_START,1532454428362,37,
33,3,2,PLAYBACK_SLEEPBEFORE_END,1532454430533,37,
33,3,2,WS_CLOSE_START,1532454430533,37,
33,3,2,WS_CLOSE_END,1532454430534,37,
33,3,2,PLAYBACK_DONE,1532454430534,0,
