# http://127.0.0.1:1234/ --workers 1 --loaded-duration-minutes 4 --output-dir demo1
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
14,0,14,PLAYER_SESSION_CREATE,1532453846111,0,
14,0,14,REQ_HOME_START,1532453846111,1,
14,0,14,REQ_HOME_END,1532453846157,1,
14,0,14,REQ_GET_START,1532453846157,2,
14,0,14,REQ_GET_END,1532453846165,2,
14,0,14,REQ_GET_START,1532453846165,3,
14,0,14,REQ_GET_END,1532453846173,3,
14,0,14,REQ_GET_START,1532453846173,4,
14,0,14,REQ_GET_END,1532453846180,4,
14,0,14,REQ_GET_START,1532453846180,5,
14,0,14,REQ_GET_END,1532453846186,5,
14,0,14,REQ_GET_START,1532453846186,6,
14,0,14,REQ_GET_END,1532453846196,6,
14,0,14,REQ_GET_START,1532453846196,7,
14,0,14,REQ_GET_END,1532453846206,7,
14,0,14,REQ_GET_START,1532453846206,8,
14,0,14,REQ_GET_END,1532453846213,8,
14,0,14,REQ_GET_START,1532453846213,9,
14,0,14,REQ_GET_END,1532453846222,9,
14,0,14,REQ_GET_START,1532453846222,10,
14,0,14,REQ_GET_END,1532453846229,10,
14,0,14,REQ_GET_START,1532453846229,11,
14,0,14,REQ_GET_END,1532453846237,11,
14,0,14,REQ_GET_START,1532453846237,12,
14,0,14,REQ_GET_END,1532453846244,12,
14,0,14,REQ_GET_START,1532453846244,13,
14,0,14,REQ_GET_END,1532453846253,13,
14,0,14,REQ_GET_START,1532453846253,14,
14,0,14,REQ_GET_END,1532453846261,14,
14,0,14,REQ_GET_START,1532453846261,15,
14,0,14,REQ_GET_END,1532453846269,15,
14,0,14,REQ_GET_START,1532453846270,16,
14,0,14,REQ_GET_END,1532453846281,16,
14,0,14,WS_OPEN_START,1532453846281,17,
14,0,14,WS_OPEN_END,1532453846283,17,
14,0,14,WS_RECV_INIT_START,1532453846283,18,
14,0,14,WS_RECV_INIT_END,1532453846288,18,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453846288,19,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453846359,19,
14,0,14,WS_SEND_START,1532453846359,19,
14,0,14,WS_SEND_END,1532453846359,19,
14,0,14,WS_RECV_START,1532453846359,20,
14,0,14,WS_RECV_END,1532453846800,20,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453846800,21,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453848987,21,
14,0,14,WS_SEND_START,1532453848987,21,
14,0,14,WS_SEND_END,1532453848987,21,
14,0,14,WS_RECV_START,1532453848987,22,
14,0,14,WS_RECV_END,1532453849623,22,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453849623,23,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453851236,23,
14,0,14,WS_SEND_START,1532453851236,23,
14,0,14,WS_SEND_END,1532453851236,23,
14,0,14,WS_RECV_START,1532453851236,24,
14,0,14,WS_RECV_END,1532453851837,24,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453851837,25,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453853011,25,
14,0,14,WS_SEND_START,1532453853011,25,
14,0,14,WS_SEND_END,1532453853011,25,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453853011,26,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453853645,26,
14,0,14,WS_SEND_START,1532453853645,26,
14,0,14,WS_SEND_END,1532453853645,26,
14,0,14,WS_RECV_START,1532453853645,27,
14,0,14,WS_RECV_END,1532453853784,27,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453853784,28,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453853891,28,
14,0,14,WS_SEND_START,1532453853891,28,
14,0,14,WS_SEND_END,1532453853892,28,
14,0,14,WS_RECV_START,1532453853892,29,
14,0,14,WS_RECV_END,1532453854465,29,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453854465,30,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453854861,30,
14,0,14,WS_SEND_START,1532453854861,30,
14,0,14,WS_SEND_END,1532453854861,30,
14,0,14,WS_RECV_START,1532453854861,31,
14,0,14,WS_RECV_END,1532453855166,31,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453855166,32,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453855665,32,
14,0,14,WS_SEND_START,1532453855665,32,
14,0,14,WS_SEND_END,1532453855665,32,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453855665,33,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453855925,33,
14,0,14,WS_SEND_START,1532453855925,33,
14,0,14,WS_SEND_END,1532453855925,33,
14,0,14,WS_RECV_START,1532453855925,34,
14,0,14,WS_RECV_END,1532453855937,34,
14,0,14,WS_RECV_START,1532453855937,35,
14,0,14,WS_RECV_END,1532453856568,35,
14,0,14,WS_RECV_START,1532453856568,36,
14,0,14,WS_RECV_END,1532453857313,36,
14,0,14,PLAYBACK_SLEEPBEFORE_START,1532453857313,37,
14,0,14,PLAYBACK_SLEEPBEFORE_END,1532453859485,37,
14,0,14,WS_CLOSE_START,1532453859485,37,
14,0,14,WS_CLOSE_END,1532453859485,37,
14,0,14,PLAYBACK_DONE,1532453859485,0,
