# http://127.0.0.1:1234/ --workers 1 --loaded-duration-minutes 4 --output-dir demo1
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
13,0,13,PLAYER_SESSION_CREATE,1532453832386,0,
13,0,13,REQ_HOME_START,1532453832386,1,
13,0,13,REQ_HOME_END,1532453832433,1,
13,0,13,REQ_GET_START,1532453832433,2,
13,0,13,REQ_GET_END,1532453832441,2,
13,0,13,REQ_GET_START,1532453832441,3,
13,0,13,REQ_GET_END,1532453832447,3,
13,0,13,REQ_GET_START,1532453832447,4,
13,0,13,REQ_GET_END,1532453832453,4,
13,0,13,REQ_GET_START,1532453832453,5,
13,0,13,REQ_GET_END,1532453832461,5,
13,0,13,REQ_GET_START,1532453832461,6,
13,0,13,REQ_GET_END,1532453832472,6,
13,0,13,REQ_GET_START,1532453832472,7,
13,0,13,REQ_GET_END,1532453832482,7,
13,0,13,REQ_GET_START,1532453832482,8,
13,0,13,REQ_GET_END,1532453832490,8,
13,0,13,REQ_GET_START,1532453832490,9,
13,0,13,REQ_GET_END,1532453832500,9,
13,0,13,REQ_GET_START,1532453832500,10,
13,0,13,REQ_GET_END,1532453832510,10,
13,0,13,REQ_GET_START,1532453832510,11,
13,0,13,REQ_GET_END,1532453832517,11,
13,0,13,REQ_GET_START,1532453832517,12,
13,0,13,REQ_GET_END,1532453832524,12,
13,0,13,REQ_GET_START,1532453832524,13,
13,0,13,REQ_GET_END,1532453832532,13,
13,0,13,REQ_GET_START,1532453832532,14,
13,0,13,REQ_GET_END,1532453832540,14,
13,0,13,REQ_GET_START,1532453832540,15,
13,0,13,REQ_GET_END,1532453832547,15,
13,0,13,REQ_GET_START,1532453832548,16,
13,0,13,REQ_GET_END,1532453832557,16,
13,0,13,WS_OPEN_START,1532453832557,17,
13,0,13,WS_OPEN_END,1532453832560,17,
13,0,13,WS_RECV_INIT_START,1532453832560,18,
13,0,13,WS_RECV_INIT_END,1532453832565,18,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453832565,19,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453832636,19,
13,0,13,WS_SEND_START,1532453832636,19,
13,0,13,WS_SEND_END,1532453832636,19,
13,0,13,WS_RECV_START,1532453832636,20,
13,0,13,WS_RECV_END,1532453833135,20,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453833135,21,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453835325,21,
13,0,13,WS_SEND_START,1532453835325,21,
13,0,13,WS_SEND_END,1532453835325,21,
13,0,13,WS_RECV_START,1532453835325,22,
13,0,13,WS_RECV_END,1532453836086,22,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453836086,23,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453837701,23,
13,0,13,WS_SEND_START,1532453837701,23,
13,0,13,WS_SEND_END,1532453837701,23,
13,0,13,WS_RECV_START,1532453837701,24,
13,0,13,WS_RECV_END,1532453838472,24,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453838472,25,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453839652,25,
13,0,13,WS_SEND_START,1532453839652,25,
13,0,13,WS_SEND_END,1532453839652,25,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453839652,26,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453840286,26,
13,0,13,WS_SEND_START,1532453840286,26,
13,0,13,WS_SEND_END,1532453840286,26,
13,0,13,WS_RECV_START,1532453840286,27,
13,0,13,WS_RECV_END,1532453840419,27,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453840419,28,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453840526,28,
13,0,13,WS_SEND_START,1532453840526,28,
13,0,13,WS_SEND_END,1532453840527,28,
13,0,13,WS_RECV_START,1532453840527,29,
13,0,13,WS_RECV_END,1532453841125,29,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453841125,30,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453841518,30,
13,0,13,WS_SEND_START,1532453841518,30,
13,0,13,WS_SEND_END,1532453841518,30,
13,0,13,WS_RECV_START,1532453841518,31,
13,0,13,WS_RECV_END,1532453841791,31,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453841791,32,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453842291,32,
13,0,13,WS_SEND_START,1532453842291,32,
13,0,13,WS_SEND_END,1532453842291,32,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453842291,33,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453842551,33,
13,0,13,WS_SEND_START,1532453842551,33,
13,0,13,WS_SEND_END,1532453842552,33,
13,0,13,WS_RECV_START,1532453842552,34,
13,0,13,WS_RECV_END,1532453842565,34,
13,0,13,WS_RECV_START,1532453842565,35,
13,0,13,WS_RECV_END,1532453843201,35,
13,0,13,WS_RECV_START,1532453843201,36,
13,0,13,WS_RECV_END,1532453843938,36,
13,0,13,PLAYBACK_SLEEPBEFORE_START,1532453843938,37,
13,0,13,PLAYBACK_SLEEPBEFORE_END,1532453846110,37,
13,0,13,WS_CLOSE_START,1532453846110,37,
13,0,13,WS_CLOSE_END,1532453846110,37,
13,0,13,PLAYBACK_DONE,1532453846110,0,
