# http://127.0.0.1:1234/ --workers 1 --loaded-duration-minutes 4 --output-dir demo1
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
8,0,8,PLAYER_SESSION_CREATE,1532453764072,0,
8,0,8,REQ_HOME_START,1532453764072,1,
8,0,8,REQ_HOME_END,1532453764112,1,
8,0,8,REQ_GET_START,1532453764112,2,
8,0,8,REQ_GET_END,1532453764118,2,
8,0,8,REQ_GET_START,1532453764118,3,
8,0,8,REQ_GET_END,1532453764123,3,
8,0,8,REQ_GET_START,1532453764123,4,
8,0,8,REQ_GET_END,1532453764130,4,
8,0,8,REQ_GET_START,1532453764130,5,
8,0,8,REQ_GET_END,1532453764137,5,
8,0,8,REQ_GET_START,1532453764137,6,
8,0,8,REQ_GET_END,1532453764147,6,
8,0,8,REQ_GET_START,1532453764147,7,
8,0,8,REQ_GET_END,1532453764155,7,
8,0,8,REQ_GET_START,1532453764155,8,
8,0,8,REQ_GET_END,1532453764160,8,
8,0,8,REQ_GET_START,1532453764161,9,
8,0,8,REQ_GET_END,1532453764169,9,
8,0,8,REQ_GET_START,1532453764169,10,
8,0,8,REQ_GET_END,1532453764176,10,
8,0,8,REQ_GET_START,1532453764176,11,
8,0,8,REQ_GET_END,1532453764184,11,
8,0,8,REQ_GET_START,1532453764184,12,
8,0,8,REQ_GET_END,1532453764191,12,
8,0,8,REQ_GET_START,1532453764191,13,
8,0,8,REQ_GET_END,1532453764199,13,
8,0,8,REQ_GET_START,1532453764199,14,
8,0,8,REQ_GET_END,1532453764207,14,
8,0,8,REQ_GET_START,1532453764207,15,
8,0,8,REQ_GET_END,1532453764214,15,
8,0,8,REQ_GET_START,1532453764214,16,
8,0,8,REQ_GET_END,1532453764226,16,
8,0,8,WS_OPEN_START,1532453764226,17,
8,0,8,WS_OPEN_END,1532453764230,17,
8,0,8,WS_RECV_INIT_START,1532453764230,18,
8,0,8,WS_RECV_INIT_END,1532453764236,18,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453764236,19,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453764305,19,
8,0,8,WS_SEND_START,1532453764305,19,
8,0,8,WS_SEND_END,1532453764305,19,
8,0,8,WS_RECV_START,1532453764305,20,
8,0,8,WS_RECV_END,1532453764939,20,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453764940,21,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453767130,21,
8,0,8,WS_SEND_START,1532453767130,21,
8,0,8,WS_SEND_END,1532453767130,21,
8,0,8,WS_RECV_START,1532453767130,22,
8,0,8,WS_RECV_END,1532453767852,22,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453767852,23,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453769466,23,
8,0,8,WS_SEND_START,1532453769466,23,
8,0,8,WS_SEND_END,1532453769466,23,
8,0,8,WS_RECV_START,1532453769466,24,
8,0,8,WS_RECV_END,1532453770220,24,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453770220,25,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453771394,25,
8,0,8,WS_SEND_START,1532453771394,25,
8,0,8,WS_SEND_END,1532453771395,25,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453771395,26,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453772030,26,
8,0,8,WS_SEND_START,1532453772030,26,
8,0,8,WS_SEND_END,1532453772030,26,
8,0,8,WS_RECV_START,1532453772030,27,
8,0,8,WS_RECV_END,1532453772140,27,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453772140,28,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453772245,28,
8,0,8,WS_SEND_START,1532453772245,28,
8,0,8,WS_SEND_END,1532453772245,28,
8,0,8,WS_RECV_START,1532453772245,29,
8,0,8,WS_RECV_END,1532453772869,29,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453772869,30,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453773263,30,
8,0,8,WS_SEND_START,1532453773263,30,
8,0,8,WS_SEND_END,1532453773263,30,
8,0,8,WS_RECV_START,1532453773263,31,
8,0,8,WS_RECV_END,1532453773598,31,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453773598,32,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453774099,32,
8,0,8,WS_SEND_START,1532453774099,32,
8,0,8,WS_SEND_END,1532453774099,32,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453774099,33,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453774359,33,
8,0,8,WS_SEND_START,1532453774359,33,
8,0,8,WS_SEND_END,1532453774359,33,
8,0,8,WS_RECV_START,1532453774359,34,
8,0,8,WS_RECV_END,1532453774382,34,
8,0,8,WS_RECV_START,1532453774382,35,
8,0,8,WS_RECV_END,1532453775015,35,
8,0,8,WS_RECV_START,1532453775015,36,
8,0,8,WS_RECV_END,1532453775762,36,
8,0,8,PLAYBACK_SLEEPBEFORE_START,1532453775762,37,
8,0,8,PLAYBACK_SLEEPBEFORE_END,1532453777933,37,
8,0,8,WS_CLOSE_START,1532453777937,37,
8,0,8,WS_CLOSE_END,1532453777937,37,
8,0,8,PLAYBACK_DONE,1532453777937,0,
